backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,512,512,200,8,256,0,0,505.205646,505.546893,103.7771458,103.7070957
cpu,512,512,200,8,256,0,0,504.63942,505.026741,103.893588,103.8139087
cpu,512,512,200,8,256,0,0,503.500356,504.056663,104.1286255,104.0137029
cpu,512,512,200,8,256,0,0,506.030652,506.30847,103.607953,103.551102
cpu,512,512,200,8,256,0,0,504.382819,504.536097,103.9464431,103.9148642
cpu,512,512,200,10,256,0,0,407.18546,407.278197,128.7590181,128.7296997
cpu,512,512,200,10,256,0,0,404.530958,404.675618,129.6039251,129.5575954
cpu,512,512,200,10,256,0,0,408.879643,408.995474,128.2255082,128.1891936
cpu,512,512,200,10,256,0,0,404.473944,404.582752,129.6221939,129.5873335
cpu,512,512,200,10,256,0,0,411.755299,411.8687,127.3299946,127.2949365
cpu,512,512,200,12,256,0,0,347.315555,347.485521,150.9543677,150.8805312
cpu,512,512,200,12,256,0,0,349.936709,350.214383,149.8236643,149.7048738
cpu,512,512,200,12,256,0,0,344.634823,344.747706,152.1285619,152.0787494
cpu,512,512,200,12,256,0,0,334.63151,334.718321,156.6762198,156.6355849
cpu,512,512,200,12,256,0,0,342.140438,342.272705,153.2376597,153.1784429
cuda,512,512,200,1,128,0,0,2.731999999,3.989438,19190.62958,13141.90119
cuda,512,512,200,1,128,0,0,2.417792004,3.642818,21684.57829,14392.37426
cuda,512,512,200,1,128,0,0,2.173631968,3.397012,24120.36664,15433.79888
cuda,512,512,200,1,128,0,0,2.090015988,3.279566,25085.35834,15986.50553
cuda,512,512,200,1,128,0,0,2.078464003,3.293928,25224.78134,15916.80207
opencl,512,512,200,1,128,1,0,3.093856,5.210121,16946.10221,10062.8757
opencl,512,512,200,1,128,1,0,3.096448,5.213441,16931.91683,10056.4675
opencl,512,512,200,1,128,1,0,3.102496,5.20095,16898.90978,10080.61989
opencl,512,512,200,1,128,1,0,3.112416,5.19782,16845.04899,10086.69019
opencl,512,512,200,1,128,1,0,3.098496,5.19056,16920.72541,10100.79837
cpu,1024,1024,100,1,256,0,0,3860.413288,3860.457324,27.1622731,27.16196326
cpu,1024,1024,100,1,256,0,0,3793.1317,3793.167026,27.64407047,27.64381301
cpu,1024,1024,100,1,256,0,0,3814.090216,3814.126007,27.49216564,27.49190766
cpu,1024,1024,100,2,256,0,0,1933.312242,1933.342687,54.23728135,54.23642725
cpu,1024,1024,100,2,256,0,0,1971.871482,1971.898079,53.17669075,53.1759735
cpu,1024,1024,100,2,256,0,0,1967.797421,1967.831939,53.28678597,53.28585126
cpu,1024,1024,100,4,256,0,0,1014.505447,1014.532481,103.3583411,103.3555869
cpu,1024,1024,100,4,256,0,0,1013.338964,1013.432996,103.4773198,103.4677186
cpu,1024,1024,100,4,256,0,0,1017.206093,1017.246321,103.0839283,103.0798518
cpu,1024,1024,100,4,256,0,0,1033.990457,1034.015896,101.4106071,101.4081122
cpu,1024,1024,100,4,256,0,0,1022.781384,1022.827863,102.5220068,102.517348
cpu,1024,1024,100,6,256,0,0,708.160949,708.215913,148.0702941,148.0588025
cpu,1024,1024,100,6,256,0,0,709.678958,709.788799,147.7535706,147.7307055
cpu,1024,1024,100,6,256,0,0,710.073522,710.15752,147.6714689,147.6540022
cpu,1024,1024,100,6,256,0,0,725.079367,725.143865,144.6153411,144.6024783
cpu,1024,1024,100,6,256,0,0,752.851364,752.95999,139.2806137,139.2605203
cpu,1024,1024,100,8,256,0,0,973.854643,974.026792,107.6727423,107.6537123
cpu,1024,1024,100,8,256,0,0,977.385429,977.459797,107.2837766,107.2756141
