backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cuda,256,256,500,1,32,0,0,3.953663996,7.075943,8288.008296,4630.902199
cuda,256,256,500,1,32,0,0,3.976960007,7.574749,8239.459271,4325.951923
cuda,256,256,500,1,32,0,0,3.783648,6.836393,8660.425071,4793.170902
cuda,256,256,500,1,32,0,0,3.794687995,6.905108,8635.229047,4745.472482
cuda,256,256,500,1,32,0,0,3.850175995,6.857495,8510.779778,4778.421275
cuda,256,256,500,1,32,1,0,6.315904081,9.428772,5188.172521,3475.32001
cuda,256,256,500,1,32,1,0,6.380704094,9.504641,5135.483407,3447.578925
cuda,256,256,500,1,32,1,0,6.312640091,9.35691,5190.855098,3502.010813
cuda,256,256,500,1,32,1,0,6.29590406,9.312006,5204.653643,3518.898076
cuda,256,256,500,1,32,1,0,6.303264094,9.292927,5198.576406,3526.122609
cuda,256,256,500,1,64,0,0,2.737632009,5.709307,11969.46846,5739.400596
cuda,256,256,500,1,64,0,0,2.740160013,5.833429,11958.42573,5617.279305
cuda,256,256,500,1,64,0,0,2.74390401,5.700918,11942.10872,5747.846224
cuda,256,256,500,1,64,0,0,2.732544005,5.747775,11991.75565,5700.988643
cuda,256,256,500,1,64,0,0,2.725792009,5.673104,12021.46014,5776.026669
cuda,256,256,500,1,64,1,0,4.129888009,7.577416,7934.355587,4324.429331
cuda,256,256,500,1,64,1,0,3.812576005,6.77734,8594.713904,4834.93524
cuda,256,256,500,1,64,1,0,3.832320009,6.80789,8550.434181,4813.238757
cuda,256,256,500,1,64,1,0,3.827744001,6.823487,8560.656093,4802.236745
cuda,256,256,500,1,64,1,0,3.819008013,6.791174,8580.238609,4825.086207
cuda,256,256,500,1,128,0,0,2.689920002,5.708009,12181.77492,5740.705735
cuda,256,256,500,1,128,0,0,2.668287997,5.6746,12280.53345,5774.50393
cuda,256,256,500,1,128,0,0,2.690015996,5.713342,12181.3402,5735.347193
cuda,256,256,500,1,128,0,0,2.770304007,5.749496,11828.30474,5699.282163
cuda,256,256,500,1,128,0,0,2.673887996,5.772654,12254.81398,5676.418507
cuda,256,256,500,1,128,1,0,3.548864021,6.683558,9233.377161,4902.777832
cuda,256,256,500,1,128,1,0,3.701088018,6.77708,8853.612733,4835.12073
cuda,256,256,500,1,128,1,0,3.531776031,6.542016,9278.051529,5008.85354
cuda,256,256,500,1,128,1,0,3.538112021,6.531521,9261.436553,5016.901882
cuda,256,256,500,1,128,1,0,3.669824025,6.943995,8929.038499,4718.897407
cuda,256,256,500,1,256,0,0,2.725056011,5.791381,12024.70697,5658.06325
cuda,256,256,500,1,256,0,0,2.72569601,5.692581,12021.88354,5756.264162
cuda,256,256,500,1,256,0,0,2.742784006,5.657526,11946.98523,5791.930961
cuda,256,256,500,1,256,0,0,2.939936007,6.204841,11145.82083,5281.037822
cuda,256,256,500,1,256,0,0,2.745792003,5.774944,11933.89738,5674.167576
cuda,256,256,500,1,256,1,0,3.608256021,6.590534,9081.395502,4971.979509
cuda,256,256,500,1,256,1,0,3.843552024,7.465373,8525.447242,4389.33192
cuda,256,256,500,1,256,1,0,3.553856011,6.511701,9220.407326,5032.172085
cuda,256,256,500,1,256,1,0,3.543296013,6.497769,9247.886681,5042.961669
cuda,256,256,500,1,256,1,0,3.592864017,6.561176,9120.300642,4994.226645
cuda,256,256,500,1,512,0,0,2.951488012,6.160351,11102.19654,5319.17743
cuda,256,256,500,1,512,0,0,2.904128019,5.932528,11283.24915,5523.446328
cuda,256,256,500,1,512,0,0,2.888192018,5.988308,11345.50605,5471.99643
cuda,256,256,500,1,512,0,0,2.880384017,5.899499,11376.26087,5554.369956
cuda,256,256,500,1,512,0,0,2.908704021,5.933744,11265.49823,5522.314411
cuda,256,256,500,1,512,1,0,3.798432001,6.847467,8626.717548,4785.419192
cuda,256,256,500,1,512,1,0,3.779360005,6.812023,8670.251036,4810.318462
cuda,256,256,500,1,512,1,0,3.765503996,6.726669,8702.155152,4871.35609
cuda,256,256,500,1,512,1,0,3.776768011,6.790182,8676.201425,4825.79112
cuda,256,256,500,1,512,1,0,3.88031999,6.845965,8444.664379,4786.46911
opencl,256,256,500,1,32,0,0,3.681376,9.58172,8901.019619,3419.845289
opencl,256,256,500,1,32,0,0,3.602176,8.823439,9096.723758,3713.74472
opencl,256,256,500,1,32,0,0,3.584256,8.832869,9142.204128,3709.779914
opencl,256,256,500,1,32,0,0,3.610816,8.846133,9074.957018,3704.217425
opencl,256,256,500,1,32,0,0,3.60576,8.861854,9087.681931,3697.646113
opencl,256,256,500,1,32,1,0,6.274176,11.548423,5222.677846,2837.443693
opencl,256,256,500,1,32,1,0,6.201792,11.512768,5283.63415,2846.231245
opencl,256,256,500,1,32,1,0,6.232064,11.608536,5257.969109,2822.750431
opencl,256,256,500,1,32,1,0,6.226016,11.562691,5263.076741,2833.942376
opencl,256,256,500,1,32,1,0,6.24112,11.460894,5250.339683,2859.113783
opencl,256,256,500,1,64,0,0,2.579424,7.793394,12703.61135,4204.586602
opencl,256,256,500,1,64,0,0,2.583232,7.802478,12684.88467,4199.691431
opencl,256,256,500,1,64,0,0,2.58384,7.927917,12681.89981,4133.242061
opencl,256,256,500,1,64,0,0,2.549056,7.782542,12854.95493,4210.449491
opencl,256,256,500,1,64,0,0,2.587776,7.785203,12662.61067,4209.01035
opencl,256,256,500,1,64,1,0,3.675232,9.129067,8915.899731,3589.413902
opencl,256,256,500,1,64,1,0,3.657952,8.891753,8958.018039,3685.212578
opencl,256,256,500,1,64,1,0,3.778528,9.22381,8672.160164,3552.54499
opencl,256,256,500,1,64,1,0,3.70128,9.086613,8853.153504,3606.184174
opencl,256,256,500,1,64,1,0,3.644704,8.860215,8990.579208,3698.33012
opencl,256,256,500,1,128,0,0,2.777056,8.438032,11799.54599,3883.369961
opencl,256,256,500,1,128,0,0,2.515392,7.718975,13026.99539,4245.123219
opencl,256,256,500,1,128,0,0,2.716448,8.504408,12062.81144,3853.060672
opencl,256,256,500,1,128,0,0,2.50976,7.695084,13056.22848,4258.303093
opencl,256,256,500,1,128,0,0,2.517088,7.752576,13018.21788,4226.724124
opencl,256,256,500,1,128,1,0,3.451872,8.636104,9492.820128,3794.303542
opencl,256,256,500,1,128,1,0,3.424736,8.637336,9568.036777,3793.762336
opencl,256,256,500,1,128,1,0,3.428544,8.613811,9557.409793,3804.123401
opencl,256,256,500,1,128,1,0,3.53408,8.873661,9272.002898,3692.726148
opencl,256,256,500,1,128,1,0,3.415008,8.611135,9595.29231,3805.305572
opencl,256,256,500,1,256,0,0,2.588192,7.761465,12660.57541,4221.883369
opencl,256,256,500,1,256,0,0,2.569408,7.863773,12753.13224,4166.956498
opencl,256,256,500,1,256,0,0,2.602656,7.810721,12590.21553,4195.259311
opencl,256,256,500,1,256,0,0,2.553792,7.789952,12831.11545,4206.444404
opencl,256,256,500,1,256,0,0,2.569312,7.787216,12753.60875,4207.922318
opencl,256,256,500,1,256,1,0,3.5096,8.839806,9336.676544,3706.86868
opencl,256,256,500,1,256,1,0,3.44448,8.703903,9513.192122,3764.747838
opencl,256,256,500,1,256,1,0,3.44144,8.76757,9521.595611,3737.409567
opencl,256,256,500,1,256,1,0,3.543904,8.951536,9246.300126,3660.600818
opencl,256,256,500,1,256,1,0,3.459968,8.764512,9470.607821,3738.713576
opencl,256,256,500,1,512,0,0,2.697344,7.847854,12148.24657,4175.408972
opencl,256,256,500,1,512,0,0,2.713888,7.898171,12074.19024,4148.808629
opencl,256,256,500,1,512,0,0,2.8224,8.193463,11609.97732,3999.285772
opencl,256,256,500,1,512,0,0,2.694464,7.905524,12161.23132,4144.949784
opencl,256,256,500,1,512,0,0,2.709632,7.953024,12093.15509,4120.193778
opencl,256,256,500,1,512,1,0,3.630816,8.842755,9024.968492,3705.632464
opencl,256,256,500,1,512,1,0,3.622976,8.815183,9044.498225,3717.222887
opencl,256,256,500,1,512,1,0,3.645824,8.890004,8987.817295,3685.937599
opencl,256,256,500,1,512,1,0,3.65024,8.89928,8976.943982,3682.09563
opencl,256,256,500,1,512,1,0,3.659744,8.889477,8953.631729,3686.156115
cuda,512,512,200,1,32,0,0,3.709087998,4.948885,14135.22678,10594.06311
cuda,512,512,200,1,32,0,0,3.74489601,4.986892,14000.06832,10513.32172
cuda,512,512,200,1,32,0,0,3.714208024,4.895761,14115.74141,10709.0195
cuda,512,512,200,1,32,0,0,3.704576027,4.928096,14152.44271,10638.75379
cuda,512,512,200,1,32,0,0,3.745792024,5.013419,13996.71943,10457.69364
cuda,512,512,200,1,32,1,0,7.470208026,8.838652,7018.385541,5931.764255
cuda,512,512,200,1,32,1,0,7.420192033,8.654852,7065.693147,6057.735014
cuda,512,512,200,1,32,1,0,7.416480027,8.622087,7069.229582,6080.755158
cuda,512,512,200,1,32,1,0,7.433151994,8.772672,7053.373864,5976.377551
cuda,512,512,200,1,32,1,0,7.396639988,8.634219,7088.191407,6072.211048
cuda,512,512,200,1,64,0,0,2.045503991,3.264659,25631.23819,16059.50269
cuda,512,512,200,1,64,0,0,2.060383981,3.297648,25446.13066,15898.84669
cuda,512,512,200,1,64,0,0,2.055487982,3.238122,25506.7412,16191.11324
cuda,512,512,200,1,64,0,0,2.045311981,3.255204,25633.6444,16106.1488
cuda,512,512,200,1,64,0,0,2.055519976,3.292209,25506.34419,15925.1129
cuda,512,512,200,1,64,1,0,3.563903989,4.826609,14711.05848,10862.45022
cuda,512,512,200,1,64,1,0,3.561119981,4.872499,14722.55927,10760.14587
cuda,512,512,200,1,64,1,0,3.565151984,4.820291,14705.90882,10876.68774
cuda,512,512,200,1,64,1,0,3.585599991,4.811887,14622.04377,10895.68396
cuda,512,512,200,1,64,1,0,3.582015973,4.823098,14636.67399,10870.3576
cuda,512,512,200,1,128,0,0,2.011328001,3.243935,26066.75788,16162.09943
cuda,512,512,200,1,128,0,0,2.070271999,3.369578,25324.59505,15559.45581
cuda,512,512,200,1,128,0,0,2.033696004,3.277251,25780.05754,15997.79815
cuda,512,512,200,1,128,0,0,2.280064012,3.743793,22994.44214,14004.19307
cuda,512,512,200,1,128,0,0,2.219871997,3.653542,23617.93836,14350.12927
cuda,512,512,200,1,128,1,0,3.209696007,4.466247,16334.50641,11738.89398
cuda,512,512,200,1,128,1,0,3.212896001,4.409104,16318.2375,11891.03274
cuda,512,512,200,1,128,1,0,3.209216002,4.454451,16336.94957,11769.98018
cuda,512,512,200,1,128,1,0,3.201120012,4.415431,16378.26755,11873.99373
cuda,512,512,200,1,128,1,0,3.187584003,4.413418,16447.81752,11879.40956
cuda,512,512,200,1,256,0,0,2.114463985,3.330366,24795.31473,15742.65411
cuda,512,512,200,1,256,0,0,2.141247987,3.382818,24485.16021,15498.55771
cuda,512,512,200,1,256,0,0,2.133503984,3.367235,24574.03426,15570.28244
cuda,512,512,200,1,256,0,0,2.112959985,3.357682,24812.96398,15614.58173
cuda,512,512,200,1,256,0,0,2.230015992,3.589834,23510.50404,14604.79788
cuda,512,512,200,1,256,1,0,3.284095991,4.494467,15964.45419,11665.18744
cuda,512,512,200,1,256,1,0,3.293311997,4.524869,15919.77925,11586.81058
cuda,512,512,200,1,256,1,0,3.299359989,4.599059,15890.59702,11399.89724
cuda,512,512,200,1,256,1,0,3.289695981,4.53856,15937.27819,11551.85786
cuda,512,512,200,1,256,1,0,3.276415989,4.500216,16001.87527,11650.28523
cuda,512,512,200,1,512,0,0,2.359743997,3.598541,22218.00333,14569.46023
cuda,512,512,200,1,512,0,0,2.310111995,3.53608,22695.34989,14826.81387
cuda,512,512,200,1,512,0,0,2.315007998,3.559761,22647.35157,14728.17979
cuda,512,512,200,1,512,0,0,2.518528002,3.897882,20817.23926,13450.58675
cuda,512,512,200,1,512,0,0,2.329503992,3.562,22506.42205,14718.92195
cuda,512,512,200,1,512,1,0,3.555647979,4.74951,14745.21671,11038.78084
cuda,512,512,200,1,512,1,0,3.520351987,4.796691,14893.0562,10930.20167
cuda,512,512,200,1,512,1,0,3.556735976,4.822409,14740.70619,10871.9107
cuda,512,512,200,1,512,1,0,3.529023986,4.792993,14856.45895,10938.63479
cuda,512,512,200,1,512,1,0,3.520351972,4.786777,14893.05627,10952.83946
opencl,512,512,200,1,32,0,0,3.543712,5.667945,14794.88175,9250.054473
opencl,512,512,200,1,32,0,0,3.549952,5.653833,14768.87575,9273.142663
opencl,512,512,200,1,32,0,0,3.543008,5.651265,14797.82151,9277.356486
opencl,512,512,200,1,32,0,0,3.602176,5.729825,14554.75801,9150.157291
opencl,512,512,200,1,32,0,0,3.552,5.644459,14760.36036,9288.542976
opencl,512,512,200,1,32,1,0,7.257184,9.369333,7224.399988,5595.787875
opencl,512,512,200,1,32,1,0,7.26928,9.409059,7212.378667,5572.161892
opencl,512,512,200,1,32,1,0,7.264864,9.389094,7216.762764,5584.010555
opencl,512,512,200,1,32,1,0,7.2744,9.355718,7207.30232,5603.9312
opencl,512,512,200,1,32,1,0,7.27936,9.370874,7202.391419,5594.867672
opencl,512,512,200,1,64,0,0,1.878624,3.976401,27908.08592,13184.98813
opencl,512,512,200,1,64,0,0,1.881184,3.956343,27870.10734,13251.83383
opencl,512,512,200,1,64,0,0,1.872512,3.964408,27999.17971,13224.87494
opencl,512,512,200,1,64,0,0,1.87664,3.96673,27937.59059,13217.13351
opencl,512,512,200,1,64,0,0,1.923936,4.054792,27250.80252,12930.08371
opencl,512,512,200,1,64,1,0,3.417568,5.526417,15340.96761,9486.942444
opencl,512,512,200,1,64,1,0,3.429184,5.549765,15289.0017,9447.03064
opencl,512,512,200,1,64,1,0,3.477888,5.727565,15074.89603,9153.767788
opencl,512,512,200,1,64,1,0,3.558464,5.909835,14733.54796,8871.449034
opencl,512,512,200,1,64,1,0,3.430208,5.531199,15284.43756,9478.740505
opencl,512,512,200,1,128,0,0,1.83776,3.934134,28528.64357,13326.64317
opencl,512,512,200,1,128,0,0,2.016384,4.294482,26001.39656,12208.4107
opencl,512,512,200,1,128,0,0,1.83952,3.90548,28501.34818,13424.41902
opencl,512,512,200,1,128,0,0,1.99024,4.270794,26342.95361,12276.12477
opencl,512,512,200,1,128,0,0,1.83936,3.93771,28503.82742,13314.54068
opencl,512,512,200,1,128,1,0,3.081824,5.203954,17012.26287,10074.80081
opencl,512,512,200,1,128,1,0,3.081888,5.195892,17011.90958,10090.43298
opencl,512,512,200,1,128,1,0,3.179744,5.429139,16488.37139,9656.927185
opencl,512,512,200,1,128,1,0,3.086336,5.187936,16987.39217,10105.90724
opencl,512,512,200,1,128,1,0,3.08096,5.187128,17017.03365,10107.48144
opencl,512,512,200,1,256,0,0,1.94944,4.056927,26894.28759,12923.27912
opencl,512,512,200,1,256,0,0,1.945728,4.39725,26945.59568,11923.08829
opencl,512,512,200,1,256,0,0,1.962144,4.205795,26720.15917,12465.84772
opencl,512,512,200,1,256,0,0,1.953696,4.034157,26835.70013,12996.22201
opencl,512,512,200,1,256,0,0,1.961056,4.205857,26734.9836,12465.66395
opencl,512,512,200,1,256,1,0,3.175008,5.274558,16512.96627,9939.941887
opencl,512,512,200,1,256,1,0,3.178208,5.270239,16496.34008,9948.087743
opencl,512,512,200,1,256,1,0,3.170176,5.287699,16538.13542,9915.239124
opencl,512,512,200,1,256,1,0,3.203008,5.398627,16368.6135,9711.506277
opencl,512,512,200,1,256,1,0,3.31376,5.603308,15821.54411,9356.758543
opencl,512,512,200,1,512,0,0,2.157408,4.244643,24301.7547,12351.75726
opencl,512,512,200,1,512,0,0,2.148448,4.251454,24403.10401,12331.96925
opencl,512,512,200,1,512,0,0,2.178848,4.262174,24062.62392,12300.95252
opencl,512,512,200,1,512,0,0,2.16192,4.248909,24251.03612,12339.35582
opencl,512,512,200,1,512,0,0,2.153088,4.243465,24350.51424,12355.18615
opencl,512,512,200,1,512,1,0,3.432704,5.568644,15273.32389,9415.003006
opencl,512,512,200,1,512,1,0,3.419488,5.561057,15332.35385,9427.847979
opencl,512,512,200,1,512,1,0,3.431968,5.519436,15276.59932,9498.941559
opencl,512,512,200,1,512,1,0,3.42768,5.531257,15295.71022,9478.641112
opencl,512,512,200,1,512,1,0,3.437856,5.526617,15250.43515,9486.599126
cuda,1024,1024,100,1,32,0,0,5.862432018,6.554624,17886.36519,15997.50039
cuda,1024,1024,100,1,32,0,0,5.851360004,6.521718,17920.20999,16078.21743
cuda,1024,1024,100,1,32,0,0,5.863104019,6.546316,17884.31514,16017.80299
cuda,1024,1024,100,1,32,0,0,5.858079992,6.541165,17899.65315,16030.4166
cuda,1024,1024,100,1,32,0,0,5.840512026,6.530854,17953.49441,16055.72564
cuda,1024,1024,100,1,32,1,0,15.11436813,15.808266,6937.610565,6633.086766
cuda,1024,1024,100,1,32,1,0,15.1563202,15.839901,6918.407544,6619.839354
cuda,1024,1024,100,1,32,1,0,15.12550406,15.833436,6932.502849,6622.542321
cuda,1024,1024,100,1,32,1,0,15.12774408,15.840527,6931.47633,6619.577745
